depositor_address,glm_locked_balance
0x4d9e86a5ac368aa4df0473ef07e13ec2fbe04025,0
0xcbd4d0241481b49158077e8833afdcaec7d9d804,0
0xaf7610578f54c7de7563655aaf461e2cbecb08c6,0
0xc191a29203a83eec8e846c26340f828c68835715,0
0x778549eb292ac98a96a05e122967f22efa003707,0
0xe71fbb197bc8fd11090fa657c100d52dbb407662,0
0x461acd846b4cc249b96242f1ab7c72a39d94747c,0
0xec3f542313ac266968ce61a2e4e33b95dbee7397,0
0x6276a3acd2ab49a57fcc07206b33d7ddcb0c5d9a,0
0x680694f3cad8b8ecace7ed2b215b87dbc1d9fcb0,0
0xb59fa34c8287db0a3d503e87e956afba2cb34155,0
0x5ff677061159e4d0ae380607c2572e7a0e4f0d75,0
0x75de9f13184a3dd1cf32843fe2db973e275b035e,0
0x0ac64043f5be712deb6c0119d7faec1a9439bc4d,0
0x6f95e0fe96c1cfb979dc5c6528d4c50b13c9f52c,0
0xcc3d7f9fe6946979215a901bba385a88fdabbbf4,0
0x770569f85346b971114e11e4bb5f7ac776673469,0
0x4c71f7b3e2f5140e933420b65459430c6eb368dc,0
0xc42c77b6b2a2b220b9502f357bbf51334db3c93f,0
0x93ab4ee16f74981b101b7b2333c92ff72c349779,0
0xadaae0cf49b422fb24cb988d669e77f4e015608c,0
0xf6261d145ec7676dc0e55424b679403f1ca89640,0
0x7b4b79c7adb4a7fde8bb3b48b3f133448ce4ddd5,0
0x4892139de0e73141438d9e55d593171c0cc6b143,0
0x76d2ddce6b781e66c4b184c82fbf4f94346cfb0d,0
0x9052d9d9e30afa79a8445b25acfc6141b2075737,0
0xebcf41fffa0aac1dc1b1d4d7c92a7d88694c4486,0
0xaac99181c76c1fbc64fd03024a849458eb184dc8,0
0x70c9ccac86d42b8be0bbb26680cdab1a8e0f8b82,0
0x5ac583feb2b1f288c0a51d6cdca2e8c814bfe93b,0
0x0530ee06307c92fae2a6f03754210338888c00b8,0
0xa9a3266f73d629c19189f461ac8ca42801b2288c,0
0x1375847014ba64517210cbfe185808232cf45d4a,0
0x980fcca4539b4dcbf9477deab1f720f562b940ce,0
0x50b8e07c8166284d5552aaf7e884e1cb2adcca65,0
0x86213f1cf0a501857b70df35c1cb3c2ecf112844,0
0xe02e99b7c9094a04c5571c07320b9fcf85a5e4c4,0
0xafa3a2528e8baad576a83ffc52db9f100debe307,0
0x3b6cce32ba37fa5689fab313371dcf044ecef536,0
0x437ebaea2ebee9a355800acd5ebfeb4585282719,0
0x0acc85d306d141ddf6ada4622f1854422cb542e6,0
0xcb22295d3da18cf15d607dd8ace5db9223ff9e8e,0
0x2f9e113434aebdd70bb99cb6505e1f726c578d6d,0
0xb4c8737dd9fd2a50f201ce2494d74c2c9bca3bb5,0
0x8498843f6d9046f7b59482978e152d61869203bc,0
0x43e65f8116174d1c38eed3545d21fc37ea34b565,0
0x7ae59f3f2b2e5f3842b50a15bcb5247c5de881be,0
0xb6989f472bef8931e6ca882b1f875539b7d5da19,0
0xf42c2b956bcab51abb6555f5a06ee582e4581c71,0
0xacc3d48b216eafbe0f943167c3087e7f0c642d6e,0
0x87059f8f4b922a486c85d7c07b24508553e0f5a8,0
0x899eb407e36965d58f300e1435e262281909f7be,0
0xcb77e0c9ca70c750fbe49c44f094e1f2dd4f599c,0
0x362b7e0599e950b921ca9d86336ca409208ffdec,0
0x4acb075efd8540850d0a86c156e2c7778022a9ea,0
0xde0e98f0ffb36ec69df57b8cc7ac886f506e9ae6,0
0x4effba37e8c7e34fc4241995b3380f2b9033c99f,0
0x752a1ec2358082d1e648e4fdaccc41d321d9ff6b,0
0x10c292a9b4b0d085e71590b67f99408a38f3e40a,0
0xe2e464938c866203228aca1603c77d0279bda31d,0
0x4831ddb6502ca45dbeedf58b47292061cdb6050b,0
0xfe4a7cb9c11f090b74811e8620f15cdf806b647b,0
0x55187a1165ebb441a1bf227fff1eb0d32a65bc46,0
0x6bd6109fb3bf59f67c86cab3bc09adb8b77485b7,0
0xcb3af325e2d0bafc3f082dcc6501f0140f4315ce,0
0xedc5999b1ec1759970a681b9f5c197dd0b474016,0
0xb548e7b80d321cc904cd8a2d9f774c59d96d83f7,0
0xcf544ed05e9c29c3ea3335111739e21d98945260,0
0xe4858769da34b4ad54dae96549ebd3ea45762f78,0
0x42eed31a8bb26099364b301ae087acfb037ba864,0
0x38bc91aa6aa434c4fae7e666f68c859292deed95,0
0x8558f502887a9a52c4b265d72327e0e529ff790d,0
0x63c3329720b993dec8af0018fb083dcba94e49e5,0
0x8999d8cb1d26c3f7388cb52de9ef4e6b1a10211f,0
0x8fae81bb674c89ccde35a386587333d074b57786,0
0x9220ebd3469bc37305d5926f541e2f495845e802,0
0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,0
0x25744247a760dd8c73eaa81307e1ff827e8bcfa3,0
0xb35e0a0d00c640ab75fad3cf3b83264bc64d23ec,0
0x58d7d9c971a613117e493062bec1a6a5484f2780,0
0xe19efaa0d37fa5e71f531fbe818c56593ab02b34,0
0xbda2ad692094b0818a62c8e822fb04ff67396baf,0
0x44770d93e1a426ddaf5923a738eace3d2fb65bc1,0
0x297aa50d0557c865f6c9b0aa0a91f41c26e55ee6,0
0x0000014ffa35ed6ad0d5c9c079c908716c113eb8,0
0x44c0fb885dd9f77693b44704dc40c4e31a308eea,0
0x1e917081e0f2d7ad58e732882ebc51e457df616c,0
0x00fbffb0953b79eb6ca82b390b35b852d388ceae,0
0xec2d4d8880f767a61cbd9acf13f58f2318558a44,0
0x93f38a40e451b17be5dc88898ece26c43a75b1c8,0
0x2afba221c12c35cb25a27966dbd5e3770e6194e5,0
0xb26b5137be5a7bb991fa63a36a8eaa3daf394b7b,0
0x9030352e478cb1afcdf7235f806a3a13dc963d52,0
0x84c9fac77e6909450a625cbf11d1be9addc62e77,0
0xba8765802198e5c19f2ba8fe9b0da2b225927aaf,0
0xe8e182da4c2514527296b9ca1115c25058078fe0,0
0x98940dd82b5e66d8ec340110d6e15be8a4086b64,0
0xdc1fc1361efc9efef65ff81ff3acadd421a577e1,0
0x76e4f864bbeb60bee66ff5bbcd32decaf7fbde71,0
0xc6a66a6d3def1aa601fdf132d8712a1831bb9a7b,0
0xe308ee20ee2528830f53364e84b47e0ed08d4efa,0
0x869d091c2c558810cb22a210c6a7f964898d72a1,0
0x1e3832d739cc563da1a98d0e3ff903e49baba86c,0
0xbc1500daaff721f626ef1a4f1a8c4e333648c5a4,0
0x2753804337109d205fa1d90e8348e90fff471237,0
0x2fe31177bbbf34f9b80be48b4dc56b1eb88192ad,0
0xe3dd2e59f26f9793f50183c1c405c0134b638c2d,0
0x98ad82ab467bc8c70e0cc183a5826d903751b7d8,0
0x9cf251a782ce7310d5bec0fe0a1c2b826d962545,0
0x762bbc211990d0a356f35e4d500843f59d223c2e,0
0x1021e61f2cdd8bb295b0e64a20ebb7d8ec3734bf,0
0x47ea9e812f39bc26f95cbf1fc36230558492133d,0
0x8d9cf2adcf647d78809077e35870a2e3f50bb113,0
0x85c7d244c6057d42c770ad85ae198fc5f47957fc,0
0x9ba214702d409bddbb819aef2e30fa8a6177ec97,0
0xede4f636bc9ff333b01c26ba8a37d13b82e40214,0
0x8a11d42be55217369ff6c5cee519d22c60952cfb,0
0xf911f24d3033e6e0948020ace70c003943d3a92e,0
0xdd03d2434c02c6bffb097b7130528f9568b6c70d,0
0x37bb0d2046b23a1fc3dc64140edfe89ef95b68c1,0
0xaa01dec5307cf17f20881a3286dcaa062578cea7,0
0xd1a5b91957530e1b3e9cfac1543467c60c352f69,0
0xc6e70206e0ab82d82933339b820feb124ec7ec5c,0
0x4b131cab52d3b2fba74c3763c0a41aaa75e6a75f,0
0xc0891e8fcea09680bfe9170809fad1bcca10b96b,0
0xca144bc972e07ac38c6d68542c291cfdcef2b31e,0
0xd5251d5ea14af271b2f2d32b627a6d34d811553b,0
0xfd6dc1a3be8c57cc2b640f3d5460cd8fe736b4e4,0
0x01935087b1da357a00cbdd1010b2b9647991fcf1,0
0x3fe4a67c56f2899c878b05af8944398bbfa85156,0
0x7e52082fd8ca9025e7e2c4da3fc7c4fef9fd9706,0
0x0f792e55668ad78476d4b563e6eb1228d636a71e,0
0x6e38911da6dd0379f1cac396f74387c95a1f0d21,0
0x072d63796c4fe69b306a23e1d01156d51f7b3e16,0
0x82c0bd9c20379ae7d08bd74bd7afb2a18c6dbd43,0
0xa85cdd5478b7e525a808ef9707c3e33432ce1e7f,0
0xb61f64f6f4a76459f2684056debdf447d8629d32,0
0x7aba73e2eea6f5e0415ec0a284cb979803dace27,0
0x9bf829eb2dea8109b098353e7c91629c7fc77f2a,0
0x6c945f17d835aabde9439e3e8553570e3651cab8,0
0xb19ca68eefd8378e34329d5f31b855f808820890,0
0x0b3bd83e857997b370fadc8504fb712244f6786c,0
0x1f30e1c0533005d5aa48383d4e85537f0290aff9,0
0x87704a8cecbbf36f3d2f785ef953ed9affc82b65,0
0x4e9a05226993f094a56a3472c8c816f2599423a6,0
0x0cb27e883e207905ad2a94f9b6ef0c7a99223c37,0
0xfe6afe37c8563c653bacd30924d2251ea5bb9740,0
0x65cbb0d8dae3d9e0145ef4ed72b6e9e8367fc1af,0
0x65f632cfe8015b7ae6976e549645ed04cde60fe4,0
0xbb0d2d6eccc20ad778a0fe7762ac20100c6d131f,0
0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,0
0x035e8a0a57f24fd10d447c6ce44524513dd6e09c,0
0x341c2f0e48087ce4e21ef0c75cd062629f496df8,0
0xdeb250add368b74ebccd59862d62fa4fb57e09d4,0
0x0d0c0941e2578da2b9e2ad03619615f7eebc48f7,0
0x30043aabbcebbd887437ec4f0cfe6d4c0eb5cc64,0
0x1e8c64fd8f94da1d0e23853118b7f73a7b467209,0
0x6d92b4284e31a0e30bceecab483e058a0089a29f,0
0x14d1a955e2467ee8d04d747eed647c7966e6ac06,0
0x38a03958c22065e13397b19c817e74e9477d5984,0
0x729db9852eb2896ea9888efc32aba14dff187d7b,0
0x2dcd860489cd099fb966d1729f890b8c5c997908,0
0x48b576c87e788a762d6f95a456f2a39113b46950,0
0x76b4b27b47f211448964ed2cf92f731412602700,0
0x97c12efa574923e3ee445370d2de432332857110,0
0xb8d2c7b8a47fcff4c0708c844a85b2b36ba53296,0
0x62bd9efe91cc1dbf5a5ae73541819c9e1b60ccf4,0
0x95add3dfef3ae0a832607dc71c4a9c6a6c2d7eb7,0
0xe56a0cc5a73b60c208aba49572838ee26947f766,0
0x9e66f34e895986c1918bd735b83f6d8e2a70fa3a,0
0x800791e9ff96ffea46ab13633ad58ec6c43c5421,0
0x71e71fcb29d4a677227137f48fcf127eef34630e,0
0xcba08346895f93331caea633efb83a9906bd219c,0
0xe22817a91a14d61cb3691954983663425f5513b1,0
0x9d17bb55b57b31329cf01aa7017948e398b277bc,0
0x02766e3d25bda6badcd34d7bcea5bf054990444a,0
0x1cb82ccbb3965e4df7c446b44c20f90b1c6ce9b2,0
0xdd7fbd024e7e484d41d14936a44709992c8a1e07,0
0x2619c03753bbfebfe2a5b4b3b7ca6d1a042af9ce,0
0x1b9365614f0f13ac264f4aceb497de494c72cf15,0
0x23ee51e614cbf138e4caba9ec5ed4ff7d27a8596,0
0xd61fa7454b484cbaa69a7f7c04b3610fbcf2514b,0
0x16f3f2f0ba34973937a1ebb989a295ca106b67c7,0
0x2f0b4b67793e1a564239fe900f949ff321d7469d,0
0xef96945175b17d7c13f5e534f6953fa94f0b7695,0
0x9ff46343d0b652d6e766f85f9ae91653869349a5,0
0x21de72a38ffc347a9cc63ddb374b054a8023a6c2,0
0x865528d9897d990cffca5fd1c90f0cab919c9794,0
0xb067c8705d9b59fcc73b3abd11d3aed36172aee3,0
0x644b63e356291d549ceae65c8be6fe2f9ad7dcd6,0
0x63c3774531ef83631111fe2cf01520fb3f5a68f7,0
0x9a387307f7508de113092bafc5cb4b3ae0706521,0
0xebe45812659d8a4fcc0703d478aba0ba56e49d9c,0
0x4853f81413eeff3c53baef6e9efe7383ac6a24fd,0
0x370f2b7cb212617ef1353bb20e8e66dc5950374f,0
0xc608df70777c89870e629354b25571f33cb82d56,0
0x7be20b02095944657275ed608615a39931d783f2,0
0x89fa6cd54f229f55c158325c79de2badf73d82be,0
0xa73064a00512aa5b6b9119cb4eb3fe3229269993,0
0xd2602c7bdfc9f413974e944280bbfae275d1b1b6,0
0x866fb5c93f24d244cd0e30b1686487aedbe396f5,0
0x41fd941bb20990b5bec8cb424f19397254707981,0
0xb4b98c463d55f0bf02454a781a8a8897f56d8c31,0
0xde87744be8848f411a982c80b80836b7164432e8,0
0xd22c1e726f0381f3e1d469f6693a71e37faf7792,0
0xd46e61d448568d00483d4e82b822381ee62c5774,0
0x3aa73ed90e9f0ced87ff99cb60ca79019279e6ce,0
0xc163041d404e7657530491577665e40da84c9bd7,0
0x6c3f373baec5d2d0fb3c82c4f3db5e48873ae363,0
0x25a411f95ad3b558a783f6730e7c7d8e297b0fee,0
0xe1555c6ee61366a3f90135dc704acd25c3247aca,0
0x744c6eed427af293b0106b46700fddd3c9f62eef,0
0x5754ac842d6eaf6a4e29101d46ac25d7c567311e,0
0xf6910d47fbb1f5518d60c721d4189936ecd5a1b6,0
0x316491ac016b00fa774062bc278f7c9b21adf627,0
0xdef6174361100a3935b589bf3a6f0c0bf8272ea9,0
0xbd56dba641a856a0afa8dc05bfe52368965bb04b,0
0x1bbeac736875c5043486a8a4374e6b5616ec8883,0
0xee52244b28bc18a6233934d8dc3556bd9103f199,0
0xa305b293e44a82f3cd489b5fb26084647bb5d8ae,0
0xd3fd8a8c4ff9c06c796d21658c6a1fcd91b2e1bb,0
0x4a5da2a1d3258df8ffb431cf0110fe9b98adeebf,0
0x5d47e5d242a8f66a6286b0a2353868875f5d6068,0
0x6cab1406d2e04cc3b442f7d585a85bacfb07ac6b,0
0xd08afa644e562e1b3d6e2385fdeb67912410f04f,0
0xff709659a2646d734ea5735829de2b2f51f82c27,0
0x4e934aa13be79944e5cb53257c41a3798ad221c8,0
0xfc967de4e029fdcd16b418dac2147d282c93085b,0
0x7650c86ba29782182e4b111f8daa8de8a3c8e22d,0
0x924657b110248cc5456562232351c49f795914c9,0
0x7526f39c34be653e1253a68fd756a7469c62b18e,0
0x02d9c84a495986b8b3c3347ad16849dcb1b9793e,0
0x2b5d8c0b9fb17e3c3b56fee12212c8e40ce4f1f2,0
0x59072b3a3287f4a75cadfb36d671a2f0d1959b09,0
0xf40cca17034fa8a698bc5fa7e7a5caf0b298452f,0
0xf2c601710cedc357b752408b7e5023b84819f953,0
0x0780b1456d5e60cf26c8cd6541b85e805c8c05f2,0
0x91ddd8933b0ce38365b297e7f86f36f911c346ef,0
0x4638349a09683bcebfc3c62c3dbe41b4b70e407b,0
0xeaceac3fe9b210724d19f151ffdba42c072333f6,0
0xb2fd1ff783e179144374d478436d6f2bb297a06a,0
0x269aa10398aaa695259c3e8211ab27a15004110c,0
0xdee4fbf0b62febe20000826eaeb939e2cc7876b4,0
0xb423a138fd171c28d90a5883a01ec92ff3d63609,0
0xac0daf3eef18a76b4fd0865864186eb72b683e29,0
0x3b78637e124f302ca73257ea6babc705ac0208dc,0
0xe4b420f15d6d878dcd0df7120ac0fc1509ee9cab,0
0xab4e4f9c9c394d72dbae834075fd4519d7290456,0
0x0025ab2d69f6c2c3ffac32ab6a16e18c807518b8,0
0x470d235ca1caff614abee02d98ac3aa89a6758bd,0
0xb8347063596445f5769a199bcf39372665d92673,0
0x65284e0158be1c58c9abe00bde4730e5d2098c90,0
0x52ce826ccd6f13645bc970690e33a85202b7d668,0
0xc3d43f8e008ccff959101b8d0d26562e84d2b204,0
0x0d6d769301e69ea908702103c04355fb2d338af0,0
0x053849fecffb84addee59653755b5cd0f1fb0354,0
0x30db01087febd7b67dc486812b322b4867cb8ca7,0
0x12846a6da4e729a6b5c33d32f93bf52ee3cae8c3,0
0xace1f1c6c5c89ae3fc3209ff92e7120fb74445aa,0
0x74d8967e812de34702ecd3d453a44bf37440b10b,0
0xcbf407c33d68a55cb594ffc8f4fd1416bba39da5,-1.1368683772161603e-13
0x1bb216120e8f939f520c610bdc3c88adac4b06f7,-1.1368683772161603e-13
0x300da191248a500b2174aed992d6697bf97f9139,-4.547473508864641e-13
0xe42b0fe568e7eb591bdf50351fe06b40230b6eba,-5.820766091346741e-11
